MeasurementSession;1430151750162;Windows 7 home premium SP1 @AMD Phenom(tm) II X4 965@3.4GHz@8GB@7200UPM;1.7.0_60 by Oracle Corporation at E:\Programmieren\01_Java\01_JDKs\jdk1.7.0_60\jre;Windows 7 6.1 on x86;1430151750168;1430151750168;0;MILLISECONDS;de.et.perf.file.access.BufferedStreamAccessor;E:\Programmieren\01_Java\03_Workspaces\02_CurrentProjects\EasyTag\EasyTagTest_Util\data\performanceTest\files;02_SMALL_MEDIUM.txt;3738880;1000;1000;1000;
MeasurementSession;1430151750162;Windows 7 home premium SP1 @AMD Phenom(tm) II X4 965@3.4GHz@8GB@7200UPM;1.7.0_60 by Oracle Corporation at E:\Programmieren\01_Java\01_JDKs\jdk1.7.0_60\jre;Windows 7 6.1 on x86;1430151750170;1430151750170;0;MILLISECONDS;de.et.perf.file.access.MappedByteBufferAccessor;E:\Programmieren\01_Java\03_Workspaces\02_CurrentProjects\EasyTag\EasyTagTest_Util\data\performanceTest\files;02_SMALL_MEDIUM.txt;3738880;1000;1000;1000;
MeasurementSession;1430151750220;Windows 7 home premium SP1 @AMD Phenom(tm) II X4 965@3.4GHz@8GB@7200UPM;1.7.0_60 by Oracle Corporation at E:\Programmieren\01_Java\01_JDKs\jdk1.7.0_60\jre;Windows 7 6.1 on x86;1430151750221;1430151750222;1;MILLISECONDS;de.et.perf.file.access.RandomAccessFileAccessor;E:\Programmieren\01_Java\03_Workspaces\02_CurrentProjects\EasyTag\EasyTagTest_Util\data\performanceTest\files;03_MEDIUM.txt;5380131;1000;1000;1000;
MeasurementSession;1430151750220;Windows 7 home premium SP1 @AMD Phenom(tm) II X4 965@3.4GHz@8GB@7200UPM;1.7.0_60 by Oracle Corporation at E:\Programmieren\01_Java\01_JDKs\jdk1.7.0_60\jre;Windows 7 6.1 on x86;1430151750223;1430151750223;0;MILLISECONDS;de.et.perf.file.access.StreamAccessor;E:\Programmieren\01_Java\03_Workspaces\02_CurrentProjects\EasyTag\EasyTagTest_Util\data\performanceTest\files;03_MEDIUM.txt;5380131;1000;1000;1000;
MeasurementSession;1430151750220;Windows 7 home premium SP1 @AMD Phenom(tm) II X4 965@3.4GHz@8GB@7200UPM;1.7.0_60 by Oracle Corporation at E:\Programmieren\01_Java\01_JDKs\jdk1.7.0_60\jre;Windows 7 6.1 on x86;1430151750224;1430151750224;0;MILLISECONDS;de.et.perf.file.access.BufferedStreamAccessor;E:\Programmieren\01_Java\03_Workspaces\02_CurrentProjects\EasyTag\EasyTagTest_Util\data\performanceTest\files;03_MEDIUM.txt;5380131;1000;1000;1000;
MeasurementSession;1430151750220;Windows 7 home premium SP1 @AMD Phenom(tm) II X4 965@3.4GHz@8GB@7200UPM;1.7.0_60 by Oracle Corporation at E:\Programmieren\01_Java\01_JDKs\jdk1.7.0_60\jre;Windows 7 6.1 on x86;1430151750225;1430151750225;0;MILLISECONDS;de.et.perf.file.access.MappedByteBufferAccessor;E:\Programmieren\01_Java\03_Workspaces\02_CurrentProjects\EasyTag\EasyTagTest_Util\data\performanceTest\files;03_MEDIUM.txt;5380131;1000;1000;1000;
MeasurementSession;1430151750316;Windows 7 home premium SP1 @AMD Phenom(tm) II X4 965@3.4GHz@8GB@7200UPM;1.7.0_60 by Oracle Corporation at E:\Programmieren\01_Java\01_JDKs\jdk1.7.0_60\jre;Windows 7 6.1 on x86;1430151750317;1430151750317;0;MILLISECONDS;de.et.perf.file.access.RandomAccessFileAccessor;E:\Programmieren\01_Java\03_Workspaces\02_CurrentProjects\EasyTag\EasyTagTest_Util\data\performanceTest\files;04_BIG.txt;13168640;1000;1000;1000;
MeasurementSession;1430151750316;Windows 7 home premium SP1 @AMD Phenom(tm) II X4 965@3.4GHz@8GB@7200UPM;1.7.0_60 by Oracle Corporation at E:\Programmieren\01_Java\01_JDKs\jdk1.7.0_60\jre;Windows 7 6.1 on x86;1430151750318;1430151750318;0;MILLISECONDS;de.et.perf.file.access.StreamAccessor;E:\Programmieren\01_Java\03_Workspaces\02_CurrentProjects\EasyTag\EasyTagTest_Util\data\performanceTest\files;04_BIG.txt;13168640;1000;1000;1000;
MeasurementSession;1430151750316;Windows 7 home premium SP1 @AMD Phenom(tm) II X4 965@3.4GHz@8GB@7200UPM;1.7.0_60 by Oracle Corporation at E:\Programmieren\01_Java\01_JDKs\jdk1.7.0_60\jre;Windows 7 6.1 on x86;1430151750319;1430151750319;0;MILLISECONDS;de.et.perf.file.access.BufferedStreamAccessor;E:\Programmieren\01_Java\03_Workspaces\02_CurrentProjects\EasyTag\EasyTagTest_Util\data\performanceTest\files;04_BIG.txt;13168640;1000;1000;1000;
MeasurementSession;1430151750316;Windows 7 home premium SP1 @AMD Phenom(tm) II X4 965@3.4GHz@8GB@7200UPM;1.7.0_60 by Oracle Corporation at E:\Programmieren\01_Java\01_JDKs\jdk1.7.0_60\jre;Windows 7 6.1 on x86;1430151750321;1430151750321;0;MILLISECONDS;de.et.perf.file.access.MappedByteBufferAccessor;E:\Programmieren\01_Java\03_Workspaces\02_CurrentProjects\EasyTag\EasyTagTest_Util\data\performanceTest\files;04_BIG.txt;13168640;1000;1000;1000;
MeasurementSession;1430151751133;Windows 7 home premium SP1 @AMD Phenom(tm) II X4 965@3.4GHz@8GB@7200UPM;1.7.0_60 by Oracle Corporation at E:\Programmieren\01_Java\01_JDKs\jdk1.7.0_60\jre;Windows 7 6.1 on x86;1430151751137;1430151751137;0;MILLISECONDS;de.et.perf.file.access.RandomAccessFileAccessor;E:\Programmieren\01_Java\03_Workspaces\02_CurrentProjects\EasyTag\EasyTagTest_Util\data\performanceTest\files;05_LARGE.txt;55302424;1000;1000;1000;
MeasurementSession;1430151751133;Windows 7 home premium SP1 @AMD Phenom(tm) II X4 965@3.4GHz@8GB@7200UPM;1.7.0_60 by Oracle Corporation at E:\Programmieren\01_Java\01_JDKs\jdk1.7.0_60\jre;Windows 7 6.1 on x86;1430151751142;1430151751142;0;MILLISECONDS;de.et.perf.file.access.StreamAccessor;E:\Programmieren\01_Java\03_Workspaces\02_CurrentProjects\EasyTag\EasyTagTest_Util\data\performanceTest\files;05_LARGE.txt;55302424;1000;1000;1000;
MeasurementSession;1430151751133;Windows 7 home premium SP1 @AMD Phenom(tm) II X4 965@3.4GHz@8GB@7200UPM;1.7.0_60 by Oracle Corporation at E:\Programmieren\01_Java\01_JDKs\jdk1.7.0_60\jre;Windows 7 6.1 on x86;1430151751148;1430151751148;0;MILLISECONDS;de.et.perf.file.access.BufferedStreamAccessor;E:\Programmieren\01_Java\03_Workspaces\02_CurrentProjects\EasyTag\EasyTagTest_Util\data\performanceTest\files;05_LARGE.txt;55302424;1000;1000;1000;
MeasurementSession;1430151751133;Windows 7 home premium SP1 @AMD Phenom(tm) II X4 965@3.4GHz@8GB@7200UPM;1.7.0_60 by Oracle Corporation at E:\Programmieren\01_Java\01_JDKs\jdk1.7.0_60\jre;Windows 7 6.1 on x86;1430151751153;1430151751153;0;MILLISECONDS;de.et.perf.file.access.MappedByteBufferAccessor;E:\Programmieren\01_Java\03_Workspaces\02_CurrentProjects\EasyTag\EasyTagTest_Util\data\performanceTest\files;05_LARGE.txt;55302424;1000;1000;1000;
